RECORDING_SESSION_LABEL	TRIAL_INDEX	DATA_FILE	EYE_REPORTED	EYE_TRACKED	GROUPING_VARIABLES	IA_AREA	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME_%	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION_%	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_LAUNCH_X	IA_FIRST_RUN_LAUNCH_Y	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION_%	IA_FIXATION_COUNT	IA_FSA_COUNT_21	IA_FSA_COUNT_22	IA_FSA_DURATION_21	IA_FSA_DURATION_22	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_RUN	IA_LAST_FIXATION_TIME	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LAST_RUN_DWELL_TIME	IA_LAST_RUN_END_TIME	IA_LAST_RUN_FIXATION_%	IA_LAST_RUN_FIXATION_COUNT	IA_LAST_RUN_LANDING_POSITION	IA_LAST_RUN_LAUNCH_SITE	IA_LAST_RUN_LAUNCH_X	IA_LAST_RUN_LAUNCH_Y	IA_LAST_RUN_START_TIME	IA_LAST_SACCADE_AMPLITUDE	IA_LAST_SACCADE_ANGLE	IA_LAST_SACCADE_END_TIME	IA_LAST_SACCADE_INDEX	IA_LAST_SACCADE_START_TIME	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_REGRESSION_IN	IA_REGRESSION_IN_COUNT	IA_REGRESSION_OUT	IA_REGRESSION_OUT_COUNT	IA_REGRESSION_OUT_FULL	IA_REGRESSION_OUT_FULL_COUNT	IA_REGRESSION_PATH_DURATION	IA_RIGHT	IA_RUN_COUNT	IA_SECOND_FIXATION_DURATION	IA_SECOND_FIXATION_RUN	IA_SECOND_FIXATION_TIME	IA_SECOND_FIXATION_X	IA_SECOND_FIXATION_Y	IA_SECOND_RUN_DWELL_TIME	IA_SECOND_RUN_END_TIME	IA_SECOND_RUN_FIXATION_%	IA_SECOND_RUN_FIXATION_COUNT	IA_SECOND_RUN_LANDING_POSITION	IA_SECOND_RUN_LAUNCH_SITE	IA_SECOND_RUN_LAUNCH_X	IA_SECOND_RUN_LAUNCH_Y	IA_SECOND_RUN_START_TIME	IA_SELECTIVE_REGRESSION_PATH_DURATION	IA_SKIP	IA_SPILLOVER	IA_START_TIME	IA_THIRD_FIXATION_DURATION	IA_THIRD_FIXATION_RUN	IA_THIRD_FIXATION_TIME	IA_THIRD_FIXATION_X	IA_THIRD_FIXATION_Y	IA_THIRD_RUN_DWELL_TIME	IA_THIRD_RUN_END_TIME	IA_THIRD_RUN_FIXATION_%	IA_THIRD_RUN_FIXATION_COUNT	IA_THIRD_RUN_LANDING_POSITION	IA_THIRD_RUN_LAUNCH_SITE	IA_THIRD_RUN_LAUNCH_X	IA_THIRD_RUN_LAUNCH_Y	IA_THIRD_RUN_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	REPORTING_METHOD	SAMPLING_RATE	TIME_SCALE	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_LABEL	TRIAL_START_TIME	TRIAL_TOTAL_VISITED_IA_COUNT	AG_Audio_LIST	AG_Loc	AG_VIDEO	DISPLAY_ON_TIME	Drift_Check	RT	Session_Name_	Trial_Index_	Trial_Recycled_	__duration__1	audio_file	bg_code	bg_name	calibration	condition	experiment	frame_rate	participant_id	trial_number	version	video_file
279636	3	279636.edf	RIGHT	Binocular	video_file	237500.00	867.93	662	3917	0.1646	false	.	20	1	.	.	1	544	0	1044.00	644.20	1	1707	2842	0.0909	7	411.00	.	.	.	544	.	.	.	.	.	0.1818	14	7	2	1857	1705	.	21	.	IA_gravity_ver2_gap	208	7	21128	1526.70	449.50	208	21335	0.0130	1	893.70	-994.70	1627.70	395.60	21128	1.75	-144.74	21127	51	20912	633	1	1	1049.00	676.00	.	1	2	0	0	0	0	1707	1583	7	380	1	589	968.40	577.50	350	12469	0.0130	1	65.60	228.60	404.40	529.40	12120	1707	0	279	.	448	1	1131	959.00	450.90	729	13945	0.0130	1	773.20	-515.80	1148.80	898.80	13217	412	RECTANGLE	[21, 0, 22, 0, 22, 0, 21, 0, 21, 22, 0, 22, 0, 22, 21, 0, 21, 0, 22, 21, 0, 21, 22, 0, 22, 0, 22]	true	11312605	1	video_ip	true	11282855	Fixations	1000.00	Trial Relative	23793.00	77	2	Trial: 3	11282311	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	3	False	30000	gravity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.39	3	ver2	gravity_ver2_n_test.mp4
279636	3	279636.edf	RIGHT	Binocular	video_file	30017.92	739.71	637	5216	0.2192	false	.	279	15	.	[21]	3	6489	1	1662.80	625.00	1	279	6767	0.0130	1	79.80	423.60	1159.40	888.30	6489	9.70	28.42	6488	14	6436	0.2208	17	2	8	439	1932	.	22	.	IA_gravity_ver2_apple	190	9	30104	1702.00	535.70	1705	30294	0.0909	7	81.20	-3.40	1586.40	597.20	27839	0.69	85.41	30103	76	29876	1583	1	0	1111.00	590.00	.	0	0	1	2	1	2	7426	1793	9	218	2	8807	1719.70	480.20	218	9024	0.0130	1	136.70	-282.30	1865.30	79.30	8807	5216	0	.	.	1135	3	13984	1698.70	579.70	1135	15118	0.0130	1	115.70	176.80	1406.20	585.00	13984	455	ELLIPSE	[21, 0, 22, 0, 22, 0, 21, 0, 21, 22, 0, 22, 0, 22, 21, 0, 21, 0, 22, 21, 0, 21, 22, 0, 22, 0, 22]	true	11312605	1	video_ip	true	11282855	Fixations	1000.00	Trial Relative	23793.00	77	2	Trial: 3	11282311	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	3	False	30000	gravity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	gravity	24	subj.39	3	ver2	gravity_ver2_n_test.mp4
279636	4	279636.edf	RIGHT	Binocular	video_file	118800.00	910.46	780	11006	0.4169	false	.	262	2	.	.	2	280	0	1014.00	562.00	1	262	541	0.0101	1	104.00	65.80	844.20	574.80	280	3.09	4.29	279	1	251	0.3939	39	26	7	6482	2602	.	21	.	IA_solidity_ver2_obstacle	130	13	33484	956.40	278.30	130	33613	0.0101	1	46.40	64.00	846.00	325.80	33484	1.93	24.70	33483	94	33446	910	1	1	1393.00	586.00	.	1	3	0	0	0	0	7363	1130	13	288	2	5399	1103.90	576.60	5851	12741	0.2323	23	193.90	-317.80	1227.80	256.10	5399	7363	0	750	.	466	2	5887	1062.30	664.10	1250	17322	0.0101	1	124.50	72.30	837.70	632.60	16073	240	RECTANGLE	[0, 21, 0, 21, 0, 21, 22, 21, 22, 0, 22, 0, 21, 22, 21, 22, 0, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 22, 0, 22, 21, 22, 0, 22, 0, 21, 0]	true	11349322	1	video_ip	true	11314538	Fixations	1000.00	Trial Relative	26400.00	99	2	Trial: 4	11314343	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	4	False	35000	solidity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.39	4	ver2	solidity_ver2_n_cont.mp4
279636	4	279636.edf	RIGHT	Binocular	video_file	37934.73	1150.00	785	3932	0.1489	false	.	750	49	21	[21]	7	17395	1	1678.20	690.10	1	750	18144	0.0101	1	78.20	565.50	1034.50	660.00	17395	9.09	-2.70	17394	48	17323	0.1313	13	3	3	542	463	.	22	.	IA_solidity_ver2_apple	251	10	32561	1686.30	765.10	540	32811	0.0202	2	173.60	-261.90	1861.90	792.20	32248	1.79	-162.89	32560	91	32537	1600	1	1	1285.00	1024.00	.	0	0	1	3	1	3	7575	1830	10	290	2	18634	1717.50	649.00	386	19265	0.0202	2	117.50	527.20	1072.80	695.80	18634	3932	0	.	.	96	2	19170	1793.20	641.90	314	20556	0.0202	2	119.60	432.60	1167.40	593.90	19996	575	ELLIPSE	[0, 21, 0, 21, 0, 21, 22, 21, 22, 0, 22, 0, 21, 22, 21, 22, 0, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 22, 0, 22, 21, 22, 0, 22, 0, 21, 0]	true	11349322	1	video_ip	true	11314538	Fixations	1000.00	Trial Relative	26400.00	99	2	Trial: 4	11314343	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	4	False	35000	solidity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	solidity	24	subj.39	4	ver2	solidity_ver2_n_cont.mp4
279636	5	279636.edf	RIGHT	Binocular	video_file	237500.00	853.86	662	6734	0.2914	false	.	209	1	.	.	1	414	0	979.70	562.70	1	209	622	0.0130	1	346.70	.	.	.	414	.	.	.	.	.	0.2727	21	10	2	3710	1071	.	21	.	IA_gravity_ver2_gap	472	11	26946	1524.60	522.80	472	27417	0.0130	1	891.60	-970.60	1603.60	571.50	26946	1.18	142.12	26945	66	26665	633	1	1	1101.00	688.00	.	1	3	0	0	0	0	3114	1583	11	485	2	1835	1072.20	590.40	2214	4383	0.0649	5	439.20	-379.50	1012.50	264.90	1835	3114	0	172	.	365	2	2552	1042.40	598.90	691	5919	0.0260	2	331.00	358.60	274.40	365.90	5025	412	RECTANGLE	[21, 0, 21, 0, 21, 0, 22, 21, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 22, 0, 22, 0, 21, 0, 22, 21, 0]	true	11381571	1	video_ip	true	11351821	Fixations	1000.00	Trial Relative	23113.00	77	2	Trial: 5	11351407	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	5	False	30000	gravity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.39	5	ver2	gravity_ver2_n_cont.mp4
279636	5	279636.edf	RIGHT	Binocular	video_file	30017.92	763.44	637	3271	0.1415	false	.	172	17	.	[21]	7	7342	1	1763.40	561.20	1	172	7513	0.0130	1	180.40	-99.10	1682.10	179.70	7342	6.46	-77.21	7341	16	7283	0.1169	9	3	4	883	1131	.	22	.	IA_gravity_ver2_apple	224	5	26441	1603.60	571.50	224	26664	0.0130	1	20.60	376.00	1207.00	272.40	26441	8.21	-37.57	26440	65	26177	1583	1	0	978.00	691.00	.	0	0	1	3	1	3	6891	1793	5	802	2	13666	1693.20	568.50	1386	15323	0.0390	3	110.20	47.10	1535.90	571.90	13666	3271	0	.	.	153	2	14723	1731.30	550.20	607	20821	0.0260	2	150.90	275.90	1307.10	608.00	19996	455	ELLIPSE	[21, 0, 21, 0, 21, 0, 22, 21, 0, 21, 0, 21, 22, 21, 0, 21, 0, 21, 22, 0, 22, 0, 21, 0, 22, 21, 0]	true	11381571	1	video_ip	true	11351821	Fixations	1000.00	Trial Relative	23113.00	77	2	Trial: 5	11351407	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	5	False	30000	gravity_ver2_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.39	5	ver2	gravity_ver2_n_cont.mp4
279636	6	279636.edf	RIGHT	Binocular	video_file	118800.00	1039.11	780	9982	0.3632	false	.	29	1	.	.	1	429	0	1000.70	645.20	1	306	757	0.0230	2	90.70	.	.	.	429	.	.	.	.	.	0.3103	27	16	2	6220	435	.	21	.	IA_solidity_ver2_obstacle	408	11	33001	1083.60	612.40	408	33408	0.0115	1	173.60	-668.90	1578.90	603.00	33001	7.94	-179.19	33000	82	32934	910	1	1	1367.00	730.00	.	1	1	0	0	0	0	5127	1130	11	277	1	481	965.10	566.50	3935	10332	0.0690	6	200.20	-292.60	1202.60	487.10	5945	5127	0	182	.	1156	2	5945	1110.20	757.20	886	11779	0.0345	3	214.30	-522.10	1432.10	497.10	10825	240	RECTANGLE	[21, 0, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 0, 22, 0, 22, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 0, 22, 0]	true	11418654	1	video_ip	true	11383871	Fixations	1000.00	Trial Relative	27486.00	87	2	Trial: 6	11383442	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	6	False	35000	solidity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.39	6	ver2	solidity_ver2_n_test.mp4
279636	6	279636.edf	RIGHT	Binocular	video_file	37934.73	933.00	785	2077	0.0756	false	.	182	22	21	[21]	6	11849	1	1605.20	692.00	1	397	12270	0.0230	2	5.20	591.40	1008.60	688.10	11849	9.83	0.06	11848	21	11780	0.0920	8	1	3	236	553	.	22	.	IA_solidity_ver2_apple	489	5	34470	1675.70	663.80	489	34958	0.0115	1	75.70	430.20	1169.80	723.50	34470	8.27	-8.52	34469	85	34309	1600	1	1	1061.00	789.00	.	0	0	1	1	1	1	6932	1830	5	215	1	12056	1688.10	728.20	556	19248	0.0230	2	158.70	37.00	1563.00	672.00	18463	2077	0	.	.	413	2	18463	1758.70	692.50	382	20322	0.0230	2	43.50	-224.90	1824.90	346.50	19919	575	ELLIPSE	[21, 0, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 0, 22, 0, 22, 21, 0, 21, 22, 0, 21, 0, 21, 0, 21, 0, 22, 0]	true	11418654	1	video_ip	true	11383871	Fixations	1000.00	Trial Relative	27486.00	87	2	Trial: 6	11383442	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	6	False	35000	solidity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.39	6	ver2	solidity_ver2_n_test.mp4
279636	7	279636.edf	RIGHT	Binocular	video_file	81000.00	877.00	820	6258	0.2363	false	.	311	1	.	.	1	573	0	964.10	571.70	1	311	883	0.0102	1	144.10	.	.	.	573	.	.	.	.	.	0.2143	21	11	2	3325	491	.	21	.	IA_continuity_ver2_gap	226	10	27067	1022.30	626.10	906	27292	0.0408	4	157.60	-883.30	1703.30	677.60	26117	1.05	-12.46	27066	73	27051	820	1	1	1212.00	618.00	.	1	3	0	0	0	0	1287	1090	10	189	2	3119	1019.30	621.70	189	3307	0.0102	1	199.30	8.90	811.10	658.40	3119	1287	0	435	.	153	3	5386	879.90	782.40	552	6181	0.0204	2	59.90	-299.70	1119.70	765.30	5386	520	RECTANGLE	[21, 0, 21, 0, 21, 0, 21, 0, 22, 21, 0, 21, 22, 0, 22, 21, 0, 22, 0, 21, 0, 21, 22, 0, 22, 0, 22, 21, 0, 22, 0, 22, 0, 22, 0]	true	11454837	1	video_ip	true	11421054	Fixations	1000.00	Trial Relative	26488.00	98	2	Trial: 7	11420481	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	7	False	34000	continuity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.39	7	ver2	continuity_ver2_n_test.mp4
279636	7	279636.edf	RIGHT	Binocular	video_file	26719.25	799.57	770	5150	0.1944	false	.	435	17	.	[21]	9	7431	1	1695.20	689.40	1	435	7865	0.0102	1	114.20	466.70	1114.30	726.60	7431	9.91	4.00	7430	16	7360	0.2143	21	3	11	1016	2523	.	22	.	IA_continuity_ver2_apple	319	10	31364	1724.50	708.40	319	31682	0.0102	1	143.50	-274.50	1855.50	736.80	31364	1.70	167.25	31363	90	31345	1581	1	0	1225.00	645.00	.	0	0	1	3	1	3	10121	1770	10	363	2	13758	1655.70	668.40	363	14120	0.0102	1	74.70	728.30	852.70	655.10	13758	5150	0	.	.	215	3	14728	1586.70	679.50	526	15302	0.0306	3	5.70	-194.00	1775.00	685.20	14728	590	ELLIPSE	[21, 0, 21, 0, 21, 0, 21, 0, 22, 21, 0, 21, 22, 0, 22, 21, 0, 22, 0, 21, 0, 21, 22, 0, 22, 0, 22, 21, 0, 22, 0, 22, 0, 22, 0]	true	11454837	1	video_ip	true	11421054	Fixations	1000.00	Trial Relative	26488.00	98	2	Trial: 7	11420481	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	7	False	34000	continuity_ver2_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.39	7	ver2	continuity_ver2_n_test.mp4
279636	8	279636.edf	RIGHT	Binocular	video_file	28502.10	922.68	640	6109	0.2622	false	.	111	21	.	.	2	6815	0	613.10	512.50	1	111	6925	0.0118	1	21.10	-1454.80	2046.80	862.50	6815	24.20	165.66	6814	20	6549	0.2235	19	14	0	4594	0	.	21	.	IA_gravity_ver1_apple_control	411	5	22503	706.50	601.10	1752	22913	0.0706	6	146.80	-233.40	825.40	648.30	20938	0.46	5.26	22502	60	22493	592	1	1	1143.00	685.00	.	0	0	0	0	0	0	6109	783	5	520	2	12053	722.30	604.30	2638	15137	0.0824	7	130.30	53.90	538.10	613.30	12053	6109	0	.	.	264	2	12589	702.00	610.00	1207	18061	0.0235	2	141.00	-276.20	868.20	607.40	16694	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0]	true	11487037	1	video_ip	true	11456954	Fixations	1000.00	Trial Relative	23298.00	85	2	Trial: 8	11456518	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	8	False	30200	gravity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.39	8	ver1	gravity_ver1_n_cont.mp4
279636	8	279636.edf	RIGHT	Binocular	video_file	28502.10	.	640	0	0.0000	false	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.0000	0	0	0	0	0	.	22	.	IA_gravity_ver1_apple_control	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	984	0	0	.	.	.	.	.	.	.	.	.	.	1175	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	450	ELLIPSE	[0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 0]	true	11487037	1	video_ip	true	11456954	Fixations	1000.00	Trial Relative	23298.00	85	2	Trial: 8	11456518	1	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	8	False	30200	gravity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	gravity	24	subj.39	8	ver1	gravity_ver1_n_cont.mp4
279636	9	279636.edf	RIGHT	Binocular	video_file	462400.00	969.08	1030	7150	0.3180	false	.	169	7	.	.	2	2501	0	788.60	654.40	1	374	3075	0.0196	2	676.60	-869.60	981.60	498.50	2501	4.57	-138.60	2500	6	2456	0.2549	26	13	4	3475	696	.	21	.	IA_continuity_ver1_leftscreen	125	13	31451	504.40	825.60	259	31575	0.0196	2	495.10	-1777.60	1889.60	787.60	31053	1.78	-171.65	31450	101	31187	112	1	1	1158.00	734.00	.	1	5	0	0	0	0	374	792	13	205	1	2871	703.10	762.30	700	4233	0.0294	3	407.00	-1137.80	1249.80	579.10	3432	374	0	114	.	373	2	3432	519.00	380.60	329	5148	0.0098	1	612.70	-1103.30	1215.30	961.20	4820	350	RECTANGLE	[0, 21, 22, 21, 22, 21, 0, 21, 0, 22, 21, 0, 21, 0, 22, 0, 22, 0, 22, 21, 0, 22, 0, 21, 0, 22, 21, 22, 0, 21, 0, 21, 0, 22, 0, 21, 22, 0, 22, 0, 22, 0, 21]	true	11521220	1	video_ip	true	11490403	Fixations	1000.00	Trial Relative	22481.00	102	2	Trial: 9	11489531	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	9	False	31000	continuity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.39	9	ver1	continuity_ver1_n_test.mp4
279636	9	279636.edf	RIGHT	Binocular	video_file	462400.00	950.59	1030	6110	0.2718	false	.	114	9	21	[21]	3	3147	1	1249.80	579.10	1	114	3260	0.0098	1	91.80	454.90	703.10	762.30	3147	9.85	18.36	3146	8	3076	0.2843	29	5	16	1457	3639	.	22	.	IA_continuity_ver1_rightscreen	144	13	30274	1299.70	731.40	425	30417	0.0196	2	89.20	83.00	1075.00	749.00	29973	1.11	-1.51	30273	98	30254	1158	1	1	1146.00	808.00	.	0	0	1	5	1	5	12886	1838	13	104	2	4468	1215.30	961.20	104	4571	0.0098	1	57.30	1001.10	156.90	998.10	4468	6110	0	.	.	193	3	6372	1490.90	633.50	427	6983	0.0196	2	332.90	-19.90	1177.90	348.10	6372	350	RECTANGLE	[0, 21, 22, 21, 22, 21, 0, 21, 0, 22, 21, 0, 21, 0, 22, 0, 22, 0, 22, 21, 0, 22, 0, 21, 0, 22, 21, 22, 0, 21, 0, 21, 0, 22, 0, 21, 22, 0, 22, 0, 22, 0, 21]	true	11521220	1	video_ip	true	11490403	Fixations	1000.00	Trial Relative	22481.00	102	2	Trial: 9	11489531	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	9	False	31000	continuity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	continuity	24	subj.39	9	ver1	continuity_ver1_n_test.mp4
279636	10	279636.edf	RIGHT	Binocular	video_file	127400.00	1032.27	760	4466	0.1509	false	.	837	7	.	[22]	6	1946	1	1298.10	393.90	0	1923	4067	0.0286	3	158.10	-193.30	1333.30	246.40	1946	1.52	-73.42	1945	6	1767	0.1048	11	4	2	1942	363	.	21	.	IA_solidity_ver1_obstacle_near	286	7	32944	1188.40	746.50	286	33229	0.0095	1	48.40	-543.20	1683.20	686.80	32944	7.79	-171.53	32943	88	32881	1140	0	0	1280.00	848.00	.	1	1	0	0	0	0	3490	1400	7	335	1	2957	1288.00	414.30	528	4985	0.0095	1	188.30	-291.60	1431.60	463.10	4458	3490	1	.	.	751	1	3317	1351.80	474.70	452	7644	0.0095	1	218.90	-266.70	1406.70	306.90	7193	270	RECTANGLE	[0, 22, 0, 22, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 22, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 21, 22, 0, 22, 0, 22, 0, 22]	true	11561486	1	video_ip	true	11523036	Fixations	1000.00	Trial Relative	29589.00	105	2	Trial: 10	11522562	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	10	False	38600	solidity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.39	10	ver1	solidity_ver1_n_test.mp4
279636	10	279636.edf	RIGHT	Binocular	video_file	127400.00	936.28	760	12615	0.4263	false	.	174	3	.	.	2	849	0	1679.40	484.30	1	174	1022	0.0095	1	109.40	607.00	963.00	556.20	849	12.78	9.49	848	2	675	0.4381	46	1	35	286	9343	.	22	.	IA_solidity_ver1_obstacle_far	574	11	38350	1741.90	338.80	859	38924	0.0190	2	50.80	580.90	989.10	13.50	37861	2.65	46.05	38349	104	38146	1570	0	0	1156.00	586.00	.	0	0	1	1	1	1	17081	1830	11	203	2	1401	1571.00	354.30	203	1603	0.0095	1	1.00	-301.50	1871.50	701.30	1401	12615	0	.	.	161	3	12835	1778.40	685.90	932	14544	0.0476	5	208.40	247.10	1322.90	573.20	12835	270	RECTANGLE	[0, 22, 0, 22, 0, 21, 0, 21, 0, 21, 0, 21, 0, 21, 22, 0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 21, 22, 0, 22, 0, 22, 0, 22]	true	11561486	1	video_ip	true	11523036	Fixations	1000.00	Trial Relative	29589.00	105	2	Trial: 10	11522562	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	10	False	38600	solidity_ver1_n_testX.wav	(5, 5, 5, 255)	black	calibug64.mp4	test	solidity	24	subj.39	10	ver1	solidity_ver1_n_test.mp4
279636	11	279636.edf	RIGHT	Binocular	video_file	462400.00	1166.00	1030	1690	0.0713	false	.	244	14	.	[22]	4	4990	1	772.30	1012.60	0	244	5233	0.0118	1	660.30	-1030.30	1142.30	1002.70	4990	6.39	-176.38	4989	13	4942	0.0824	7	1	0	245	0	.	21	.	IA_continuity_ver1_leftscreen	176	6	26748	541.10	366.40	176	26923	0.0118	1	429.10	-1375.20	1487.20	816.30	26748	18.01	154.36	26747	73	26527	112	0	0	1426.00	753.00	.	1	2	0	0	0	0	244	792	6	188	2	14036	747.30	386.80	188	14223	0.0118	1	635.30	-1248.80	1360.80	328.80	14036	244	1	.	.	508	3	15523	732.00	398.50	508	16030	0.0118	1	620.00	-1238.90	1350.90	330.90	15523	350	RECTANGLE	[0, 22, 0, 21, 0, 22, 0, 22, 0, 22, 0, 21, 0, 21, 0, 22, 0, 22, 21, 0, 22, 0, 22, 0, 21, 0, 22, 21, 0, 22]	true	11595636	1	video_ip	true	11564819	Fixations	1000.00	Trial Relative	23713.00	85	2	Trial: 11	11563627	2	[Knock.wav, Knock2.wav, Pheasant.wav, Pheasant2.wav, Squeak1.wav, Squeak2.wav, Squeak3.wav]	(512,384)	.	0	0	0	279636	11	False	31000	continuity_ver1_n_contX.wav	(5, 5, 5, 255)	black	calibug64.mp4	cont	continuity	24	subj.39	11	ver1	continuity_ver1_n_cont.mp4
